SRC,MISSION_TIME,SS_TIME,ID,EVENT_INFO
SWCDH,2018-08-26 06:11:02.502,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/262.jpg
SWCDH,2018-08-26 06:13:02.543,,EVENT,Auto imaging. Index = 263:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/263.jpg
SWCDH,2018-08-26 06:13:02.543,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/263.jpg
SWCDH,2018-08-26 06:15:02.579,,EVENT,Auto imaging. Index = 264:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/264.jpg
SWCDH,2018-08-26 06:15:02.579,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/264.jpg
SWCDH,2018-08-26 06:15:02.579,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/264.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:15:02.579,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/264.jpg
SWCDH,2018-08-26 06:17:02.630,,EVENT,Auto imaging. Index = 265:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/265.jpg
SWCDH,2018-08-26 06:17:02.630,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/265.jpg
SWCDH,2018-08-26 06:19:02.640,,EVENT,Auto imaging. Index = 266:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/266.jpg
SWCDH,2018-08-26 06:19:02.640,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/266.jpg
SWCDH,2018-08-26 06:19:02.640,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/266.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:19:02.640,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/266.jpg
SWCDH,2018-08-26 06:21:02.709,,EVENT,Auto imaging. Index = 267:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/267.jpg
SWCDH,2018-08-26 06:21:02.709,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/267.jpg
SWCDH,2018-08-26 06:23:02.741,,EVENT,Auto imaging. Index = 268:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/268.jpg
SWCDH,2018-08-26 06:23:02.741,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/268.jpg
SWCDH,2018-08-26 06:23:02.741,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/268.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:23:02.741,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/268.jpg
SWCDH,2018-08-26 06:25:02.745,,EVENT,Auto imaging. Index = 269:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/269.jpg
SWCDH,2018-08-26 06:25:02.745,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/269.jpg
SWCDH,2018-08-26 06:27:25.291,,EVENT,Auto imaging. Index = 270:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/270.jpg
SWCDH,2018-08-26 06:27:25.291,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/270.jpg
SWCDH,2018-08-26 06:27:25.291,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/270.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:27:25.291,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/270.jpg
SWCDH,2018-08-26 06:29:25.334,,EVENT,Auto imaging. Index = 271:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/271.jpg
SWCDH,2018-08-26 06:29:25.334,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/271.jpg
SWCDH,2018-08-26 06:31:25.373,,EVENT,Auto imaging. Index = 272:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/272.jpg
SWCDH,2018-08-26 06:31:25.373,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/272.jpg
SWCDH,2018-08-26 06:31:25.373,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/272.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:31:25.373,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/272.jpg
SWCDH,2018-08-26 06:34:21.835,,EVENT,Auto imaging. Index = 273:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/273.jpg
SWCDH,2018-08-26 06:34:21.835,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/273.jpg
SWCDH,2018-08-26 06:36:43.731,,EVENT,Auto imaging. Index = 274:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/274.jpg
SWCDH,2018-08-26 06:36:43.731,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/274.jpg
SWCDH,2018-08-26 06:36:43.731,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/274.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:36:43.731,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/274.jpg
SWCDH,2018-08-26 06:38:43.771,,EVENT,Auto imaging. Index = 275:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/275.jpg
SWCDH,2018-08-26 06:38:43.771,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/275.jpg
SWCDH,2018-08-26 06:41:12.112,,EVENT,Auto imaging. Index = 276:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/276.jpg
SWCDH,2018-08-26 06:41:12.112,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/276.jpg
SWCDH,2018-08-26 06:41:12.112,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/276.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:41:12.112,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/276.jpg
SWCDH,2018-08-26 06:43:12.143,,EVENT,Auto imaging. Index = 277:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/277.jpg
SWCDH,2018-08-26 06:43:12.143,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/277.jpg
SWCDH,2018-08-26 06:46:07.677,,EVENT,Auto imaging. Index = 278:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/278.jpg
SWCDH,2018-08-26 06:46:07.677,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/278.jpg
SWCDH,2018-08-26 06:46:07.677,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/278.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:46:07.677,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/278.jpg
SWCDH,2018-08-26 06:48:39.615,,EVENT,Auto imaging. Index = 279:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/279.jpg
SWCDH,2018-08-26 06:48:39.615,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/279.jpg
SWCDH,2018-08-26 06:50:39.649,,EVENT,Auto imaging. Index = 280:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/280.jpg
SWCDH,2018-08-26 06:50:39.649,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/280.jpg
SWCDH,2018-08-26 06:50:39.649,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/280.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:50:39.649,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/280.jpg
SWCDH,2018-08-26 06:52:39.656,,EVENT,Auto imaging. Index = 281:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/281.jpg
SWCDH,2018-08-26 06:52:39.656,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/281.jpg
SWCDH,2018-08-26 06:54:55.658,,EVENT,Auto imaging. Index = 282:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/282.jpg
SWCDH,2018-08-26 06:54:55.658,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/282.jpg
SWCDH,2018-08-26 06:54:55.658,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/282.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:54:55.658,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/282.jpg
SWCDH,2018-08-26 06:56:55.681,,EVENT,Auto imaging. Index = 283:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/283.jpg
SWCDH,2018-08-26 06:56:55.681,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/283.jpg
SWCDH,2018-08-26 07:02:05.465,,EVENT,Auto imaging. Index = 284:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/284.jpg
SWCDH,2018-08-26 07:02:05.465,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/284.jpg
SWCDH,2018-08-26 07:02:05.465,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/284.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:02:05.465,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/284.jpg
SWCDH,2018-08-26 07:04:24.328,,EVENT,Auto imaging. Index = 285:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/285.jpg
SWCDH,2018-08-26 07:04:24.328,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/285.jpg
SWCDH,2018-08-26 07:06:24.336,,EVENT,Auto imaging. Index = 286:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/286.jpg
SWCDH,2018-08-26 07:06:24.336,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/286.jpg
SWCDH,2018-08-26 07:06:24.336,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/286.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:06:24.336,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/286.jpg
SWCDH,2018-08-26 07:09:44.409,,EVENT,Auto imaging. Index = 287:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/287.jpg
SWCDH,2018-08-26 07:09:44.409,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/287.jpg
SWCDH,2018-08-26 07:11:52.152,,EVENT,Auto imaging. Index = 288:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/288.jpg
SWCDH,2018-08-26 07:11:52.152,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/288.jpg
SWCDH,2018-08-26 07:11:52.152,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/288.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:11:52.152,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/288.jpg
SWCDH,2018-08-26 07:13:52.197,,EVENT,Auto imaging. Index = 289:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/289.jpg
SWCDH,2018-08-26 07:13:52.197,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/289.jpg
SWCDH,2018-08-26 07:15:52.233,,EVENT,Auto imaging. Index = 290:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/290.jpg
SWCDH,2018-08-26 07:15:52.233,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/290.jpg
SWCDH,2018-08-26 07:15:52.233,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/290.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:15:52.233,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/290.jpg
SWCDH,2018-08-26 07:17:37.421,,EVENT,Auto imaging. Index = 291:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/291.jpg
SWCDH,2018-08-26 07:17:37.421,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/291.jpg
SWCDH,2018-08-26 07:18:30.285,,EVENT,Auto imaging. Index = 292:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/292.jpg
SWCDH,2018-08-26 07:18:30.285,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/292.jpg
SWCDH,2018-08-26 07:18:30.285,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/292.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:18:30.285,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/292.jpg
SWCDH,2018-08-26 07:20:30.323,,EVENT,Auto imaging. Index = 293:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/293.jpg
SWCDH,2018-08-26 07:20:30.323,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/293.jpg
SWCDH,2018-08-26 07:21:10.532,,EVENT,Auto imaging. Index = 294:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/294.jpg
SWCDH,2018-08-26 07:21:10.532,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/294.jpg
SWCDH,2018-08-26 07:21:10.532,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/294.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:21:10.532,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/294.jpg
SWCDH,2018-08-26 07:22:06.657,,EVENT,Auto imaging. Index = 295:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/295.jpg
SWCDH,2018-08-26 07:22:06.657,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/295.jpg
SWCDH,2018-08-26 07:22:43.355,,EVENT,Auto imaging. Index = 296:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/296.jpg
SWCDH,2018-08-26 07:22:43.355,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/296.jpg
SWCDH,2018-08-26 07:22:43.355,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/296.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:22:43.355,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/296.jpg
SWCDH,2018-08-26 07:24:43.389,,EVENT,Auto imaging. Index = 297:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/297.jpg
SWCDH,2018-08-26 07:24:43.389,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/297.jpg
SWCDH,2018-08-26 07:26:43.416,,EVENT,Auto imaging. Index = 298:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/298.jpg
SWCDH,2018-08-26 07:26:43.416,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/298.jpg
SWCDH,2018-08-26 07:26:43.416,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/298.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:26:43.416,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -t 2000 -o /mnt/ssd/swcdh/pictures/large/298.jpg
SWCDH,2018-08-26 07:28:43.442,,EVENT,Auto imaging. Index = 299:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/299.jpg
SWCDH,2018-08-26 07:28:43.442,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/large/299.jpg
SWCDH,2018-08-26 07:30:43.486,,EVENT,Auto imaging. Index = 300:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/300.jpg
SWCDH,2018-08-26 07:30:43.486,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/300.jpg
SWCDH,2018-08-26 07:30:43.486,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/300.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:30:43.486,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/large/300.jpg
SWCDH,2018-08-26 07:32:43.554,,EVENT,Auto imaging. Index = 301:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/301.jpg
SWCDH,2018-08-26 07:32:43.554,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/large/301.jpg
SWCDH,2018-08-26 07:34:43.571,,EVENT,Auto imaging. Index = 302:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night  -t 2000 -o /mnt/ssd/swcdh/pictures/302.jpg
SWCDH,2018-08-26 07:34:43.571,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night  -t 2000 -o /mnt/ssd/swcdh/pictures/302.jpg
SWCDH,2018-08-26 07:34:43.571,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/302.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 07:34:43.571,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night  -t 2000 -o /mnt/ssd/swcdh/pictures/large/302.jpg
SWCDH,2018-08-26 07:36:43.584,,EVENT,Auto imaging. Index = 303:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night  -t 2000 -o /mnt/ssd/swcdh/pictures/303.jpg
